MEDV	Linear Regression	SVM	Fold	SVM (1)	Linear Regression (1)	CRIM	ZN	INDUS	CHAS	NOX	RM	AGE	DIS	RAD	TAX	PTRATIO	B	LSTAT
27.5	12.416240425509454	19.833189995846585	4	19.642392571193692	16.37010937272816	4.55587	0.0	18.1	0.0	0.718	3.561	87.9	1.6132	24.0	666.0	20.2	354.7	7.12
20.0	18.52877294912405	19.903420700455428	4	19.746940898237966	17.04529315194499	0.43571	0.0	10.59	1.0	0.489	5.344	100.0	3.875	4.0	277.0	18.6	396.9	23.09
26.7	35.35221449843099	24.894925249132747	4	25.435729160017907	33.089399176254936	0.35809	0.0	6.2	1.0	0.507	6.951	88.5	2.8617	8.0	307.0	17.4	391.7	9.71
10.8	11.414027429104951	10.73450758383	4	9.309483733756235	11.815017198517694	12.8023	0.0	18.1	0.0	0.74	5.854	96.6	1.8956	24.0	666.0	20.2	240.52	23.79
35.4	32.0250403853138	27.67313503863536	4	27.31254270464386	31.61634818414501	0.01311	90.0	1.22	0.0	0.403	7.249	21.9	8.6966	5.0	226.0	17.9	395.93	4.81
21.0	23.133063479343875	21.89089487206273	4	20.9359979080175	23.303476174119236	0.08014	0.0	5.96	0.0	0.499	5.85	41.5	3.9342	5.0	279.0	19.2	396.9	8.77
20.9	21.261466319755616	23.74600348413542	4	21.873025885654332	21.77431457398308	0.03548	80.0	3.64	0.0	0.392	5.876	19.1	9.2203	1.0	315.0	16.4	395.18	9.25
17.8	20.822885402698216	21.374477646966483	4	18.522760707200717	19.42584108907638	8.98296	0.0	18.1	1.0	0.77	6.212	97.4	2.1222	24.0	666.0	20.2	377.73	17.6
14.6	6.270358514581297	17.946002331018786	4	15.234966326682578	8.204006380610593	2.36862	0.0	19.58	0.0	0.871	4.926	95.7	1.4608	5.0	403.0	14.7	391.71	29.53
15.0	25.728830022275517	18.33835226149405	4	17.470568761721314	25.124780691818163	19.6091	0.0	18.1	0.0	0.671	7.313	97.9	1.3163	24.0	666.0	20.2	396.9	13.44
21.2	22.01414697409072	21.408486190374674	4	20.087604782999286	21.88205894832348	3.67367	0.0	18.1	0.0	0.583	6.312	51.9	3.9917	24.0	666.0	20.2	388.62	10.58
21.9	23.68669874404881	24.626567032183203	4	23.055154486545472	24.23874083511745	0.04819	80.0	3.64	0.0	0.392	6.108	32.0	9.2203	1.0	315.0	16.4	392.89	6.57
27.5	34.17607885761622	25.009247269851365	4	25.542050690209535	31.877622777849766	0.62356	0.0	6.2	1.0	0.507	6.879	77.7	3.2721	8.0	307.0	17.4	390.39	9.93
41.3	32.72320230862992	26.653286449254953	4	25.5742181435626	33.07807602644712	1.22358	0.0	19.58	0.0	0.605	6.943	97.4	1.8773	5.0	403.0	14.7	363.43	4.59
50.0	43.63009755744845	24.367113238527416	4	25.03736658034762	40.42570856854228	1.51902	0.0	19.58	1.0	0.605	8.375	93.9	2.162	5.0	403.0	14.7	388.45	3.32
22.9	22.131951502274667	22.2553577613194	4	21.72413374251152	22.91930930304632	0.08829	12.5	7.87	0.0	0.524	6.012	66.6	5.5605	5.0	311.0	15.2	395.6	12.43
20.4	22.982980737472012	21.757859759207314	4	21.239728355666262	23.01738146375024	0.35114	0.0	7.38	0.0	0.493	6.041	49.9	4.7211	5.0	287.0	19.6	396.9	7.7
20.1	20.636977654251073	23.6409434322919	4	22.308988993011877	20.487607618621887	0.01965	80.0	1.76	0.0	0.385	6.23	31.5	9.0892	1.0	241.0	18.2	341.6	12.93
17.4	21.622359857222698	21.035326945524304	4	18.79382616548663	22.50207290570617	1.20742	0.0	19.58	0.0	0.605	5.875	94.6	2.4259	5.0	403.0	14.7	292.29	14.43
24.4	25.178008735593796	22.444110834871786	4	22.52961927994126	22.931811133964786	0.13587	0.0	10.59	1.0	0.489	6.064	59.1	4.2392	4.0	277.0	18.6	381.32	14.66
27.1	18.918960037345528	20.037689331553775	4	20.20205296870185	19.441111506881526	0.14455	12.5	7.87	0.0	0.524	6.172	96.1	5.9505	5.0	311.0	15.2	396.9	19.15
17.6	16.21641430274832	17.628709225044993	4	17.80384414771396	16.92560585355055	0.20608	22.0	5.86	0.0	0.431	5.593	76.5	7.9549	7.0	330.0	19.1	372.49	12.5
11.7	16.312729291994135	13.458888895407709	4	12.571412373596552	16.612352092340174	13.9134	0.0	18.1	0.0	0.713	6.208	95.0	2.2222	24.0	666.0	20.2	100.63	15.17
23.1	25.216362636946116	23.482044857275515	4	23.14993348478665	24.957568601785965	0.18159	0.0	7.38	0.0	0.493	6.376	54.3	4.5404	5.0	287.0	19.6	396.9	6.87
11.0	14.899653651426814	12.85065657230836	4	11.780801580622143	14.452754340967381	7.36711	0.0	18.1	0.0	0.679	6.193	78.1	1.9356	24.0	666.0	20.2	96.73	21.52
25.2	27.395584992180297	25.359540802541478	4	23.78655847877667	27.181993152897974	0.16211	20.0	6.96	0.0	0.464	6.24	16.3	4.429	3.0	223.0	18.6	396.9	6.59
21.9	40.34123122941083	23.591715549940115	4	22.623161454910203	36.34851040820949	3.47428	0.0	18.1	1.0	0.718	8.78	82.9	1.9047	24.0	666.0	20.2	354.55	5.29
13.8	16.13971046866326	14.603726960372871	4	13.281401454685474	16.994707649899144	8.05579	0.0	18.1	0.0	0.584	5.427	95.4	2.4298	24.0	666.0	20.2	352.58	18.14
48.8	41.30995268854468	30.166283896100445	4	31.114042490608625	40.82160661738896	0.52014	20.0	3.97	0.0	0.647	8.398	91.5	2.2885	5.0	264.0	13.0	386.86	5.91
22.1	26.803124507453113	24.13299801613662	4	23.31251275295959	27.05178469238962	0.79041	0.0	9.9	0.0	0.544	6.122	52.8	2.6403	4.0	304.0	18.4	396.9	5.98
17.8	18.571196914778664	20.42815748167216	5	18.522760707200717	19.42584108907638	8.98296	0.0	18.1	1.0	0.77	6.212	97.4	2.1222	24.0	666.0	20.2	377.73	17.6
24.3	20.4753094934158	21.904439378539607	5	20.519321314551323	19.85340975376011	0.33983	22.0	5.86	0.0	0.431	6.108	34.9	8.0555	7.0	330.0	19.1	390.18	9.16
34.9	29.310342371790007	27.31217878080941	5	26.665942431683497	30.0652294783284	0.0315	95.0	1.47	0.0	0.403	6.975	15.3	7.6534	3.0	402.0	17.0	396.9	4.56
23.0	23.32255099782416	20.511526171415746	5	19.578331108408126	23.385111531085514	5.82401	0.0	18.1	0.0	0.532	6.242	64.7	3.4242	24.0	666.0	20.2	396.9	10.74
13.1	15.34731650487657	12.205199053790377	5	11.389709718940903	15.628837766344791	23.6482	0.0	18.1	0.0	0.671	6.38	96.2	1.3861	24.0	666.0	20.2	396.9	23.69
31.1	31.18753194885035	28.598137784013282	5	27.70156273037666	31.87343737877041	0.02187	60.0	2.93	0.0	0.401	6.8	9.9	6.2196	1.0	265.0	15.6	393.37	5.03
23.1	25.164331535279693	23.788183121651123	5	23.14993348478665	24.957568601785965	0.18159	0.0	7.38	0.0	0.493	6.376	54.3	4.5404	5.0	287.0	19.6	396.9	6.87
48.8	38.99614768808599	28.187855553018657	5	31.114042490608625	40.82160661738896	0.52014	20.0	3.97	0.0	0.647	8.398	91.5	2.2885	5.0	264.0	13.0	386.86	5.91
46.7	33.028889060533885	30.337199046908765	5	30.696557483553846	34.58033164616763	0.29819	0.0	6.2	0.0	0.504	7.686	17.0	3.3751	8.0	307.0	17.4	377.51	3.92
21.0	23.704044277107144	21.764774914335504	5	20.9359979080175	23.303476174119236	0.08014	0.0	5.96	0.0	0.499	5.85	41.5	3.9342	5.0	279.0	19.2	396.9	8.77
23.2	21.99962840590357	18.962727445510843	5	18.068184900649502	22.311884395748088	3.56868	0.0	18.1	0.0	0.58	6.437	75.0	2.8965	24.0	666.0	20.2	393.37	14.36
8.1	1.758621861231049	14.695795105144605	5	13.341233748001525	2.5287814164332474	0.20746	0.0	27.74	0.0	0.609	5.093	98.0	1.8226	4.0	711.0	20.1	318.43	29.68
22.6	22.445542108504636	24.51369110545418	5	23.206597581974506	23.191966818302085	0.06724	0.0	3.24	0.0	0.46	6.333	17.2	5.2146	4.0	430.0	16.9	375.21	7.34
11.9	10.940863032457273	13.298249892012919	5	13.082544722033518	9.217331507516484	20.7162	0.0	18.1	0.0	0.659	4.138	100.0	1.1781	24.0	666.0	20.2	370.22	23.34
23.8	25.679593270647597	23.664337508452157	5	23.62417313345418	25.666227251184537	0.3692	0.0	9.9	0.0	0.544	6.567	87.3	3.6023	4.0	304.0	18.4	395.69	9.28
12.0	12.74919758591087	11.07495946448129	5	10.210810856965002	11.925617370118019	15.0234	0.0	18.1	0.0	0.614	5.304	97.3	2.1007	24.0	666.0	20.2	349.48	24.91
20.0	17.724835947617876	20.02667722056893	5	19.746940898237966	17.04529315194499	0.43571	0.0	10.59	1.0	0.489	5.344	100.0	3.875	4.0	277.0	18.6	396.9	23.09
13.8	10.38429499187712	17.06892366150672	5	15.585018595062389	11.538288396594346	2.37934	0.0	19.58	0.0	0.871	6.13	100.0	1.4191	5.0	403.0	14.7	172.91	27.8
13.3	19.342996697468607	14.735486481737905	5	13.980499242668504	20.02857326165359	9.82349	0.0	18.1	0.0	0.671	6.794	98.8	1.358	24.0	666.0	20.2	396.9	21.24
21.7	21.421942273214725	21.556894839564894	5	19.96861637702207	22.483295308458942	3.8497	0.0	18.1	1.0	0.77	6.395	91.0	2.5052	24.0	666.0	20.2	391.34	13.27
50.0	42.366866443128465	29.271325719467008	5	31.02322535892907	43.609848708902305	0.02009	95.0	2.68	0.0	0.4161	8.034	31.9	5.118	4.0	224.0	14.7	390.55	2.88
22.2	24.58301300837448	24.35616798463318	5	23.01429972369159	24.135066046184956	0.1029	30.0	4.93	0.0	0.428	6.358	52.9	7.0355	6.0	300.0	16.6	372.75	11.22
17.8	8.669943044368999	16.137860444108707	5	14.994135128666228	9.339174181458965	2.33099	0.0	19.58	0.0	0.871	5.186	93.8	1.5296	5.0	403.0	14.7	356.99	28.32
16.8	20.596320623187395	19.24543877133674	5	18.576874899784407	20.60941440737961	0.22438	0.0	9.69	0.0	0.585	6.027	79.7	2.4982	6.0	391.0	19.2	396.9	14.33
18.9	25.014866069244853	21.331259028704352	5	20.961015303816275	24.365761275640004	0.06417	0.0	5.96	0.0	0.499	5.933	68.2	3.3603	5.0	279.0	19.2	396.9	9.68
20.9	22.16805139062769	23.607758005109247	5	21.873025885654332	21.77431457398308	0.03548	80.0	3.64	0.0	0.392	5.876	19.1	9.2203	1.0	315.0	16.4	395.18	9.25
37.2	32.98187139549155	28.93660880898908	5	29.37845477363082	33.184386171064915	0.0578	0.0	2.46	0.0	0.488	6.98	58.4	2.829	3.0	193.0	17.8	396.9	5.04
19.4	16.68232259956465	18.395291929679342	5	16.93655005861629	17.399701772240046	2.14918	0.0	19.58	0.0	0.871	5.709	98.5	1.6232	5.0	403.0	14.7	261.95	15.79
46.0	38.479310606799174	25.7152488152646	5	28.013444035855308	39.73920432019529	0.06129	20.0	3.33	1.0	0.4429	7.645	49.7	5.2119	5.0	216.0	14.9	377.07	3.01
13.4	13.930743299563364	13.672393732908823	5	12.91458111981208	13.576320354320472	7.05042	0.0	18.1	0.0	0.614	6.103	85.1	2.0218	24.0	666.0	20.2	2.52	23.29
19.1	17.00509997967048	14.963332282279724	5	14.029776921530157	16.857470945953274	15.5757	0.0	18.1	0.0	0.58	5.926	71.0	2.9084	24.0	666.0	20.2	368.74	18.13
19.7	14.410095676415253	15.57369647612936	5	15.117874332380712	14.054218630158093	0.2896	0.0	9.69	0.0	0.585	5.39	72.9	2.7986	6.0	391.0	19.2	396.9	21.14
17.2	14.923992057799275	19.388078525599052	5	18.601413799297195	14.234845795281874	0.06162	0.0	4.39	0.0	0.442	5.898	52.3	8.0136	3.0	352.0	18.8	364.61	12.67
18.4	20.304935266888336	19.935209786321163	5	19.811174959772288	19.839482897172147	0.77299	0.0	8.14	0.0	0.538	6.495	94.4	4.4547	4.0	307.0	21.0	387.94	12.8
21.2	22.85590633217218	21.692943185090083	5	20.964945955452016	23.198249475968023	0.13158	0.0	10.01	0.0	0.547	6.176	72.5	2.7301	6.0	432.0	17.8	393.3	12.04
16.1	22.040014400172613	16.586479510999283	5	15.94414358917802	21.976890924487424	6.44405	0.0	18.1	0.0	0.584	6.425	74.8	2.2004	24.0	666.0	20.2	97.95	12.03
28.2	34.11430510693383	28.325602460705767	5	28.13669764388294	33.766661796301236	0.04932	33.0	2.18	0.0	0.472	6.849	70.3	3.1827	7.0	222.0	18.4	396.9	7.53
18.9	22.16656839838052	21.452951380754815	5	21.0286734683893	21.632884912373726	0.11747	12.5	7.87	0.0	0.524	6.009	82.9	6.2267	5.0	311.0	15.2	396.9	13.27
5.0	7.047698018688081	12.510775387574874	5	11.773561511888659	6.4952424371309405	38.3518	0.0	18.1	0.0	0.693	5.453	100.0	1.4896	24.0	666.0	20.2	396.9	30.59
19.3	17.312951481958965	20.15416764451782	5	19.825464724878202	16.885925923890508	0.37578	0.0	10.59	1.0	0.489	5.404	88.6	3.665	4.0	277.0	18.6	395.24	23.98
7.2	9.771931641732365	12.342241793802847	5	11.557925350524572	9.673877174095917	18.0846	0.0	18.1	0.0	0.679	6.434	100.0	1.8347	24.0	666.0	20.2	27.25	29.05
28.7	30.190294187260957	28.97227057597686	5	29.3246764983285	30.69406764425299	0.05302	0.0	3.41	0.0	0.489	7.079	63.1	3.4145	2.0	270.0	17.8	396.06	5.7
15.6	17.956826442686882	19.923284264098303	5	18.547984356193957	19.607327748637502	3.53501	0.0	19.58	1.0	0.871	6.152	82.6	1.7455	5.0	403.0	14.7	88.01	15.02
50.0	42.46064079340075	23.73389654773431	5	26.017944395764754	44.337043514757156	0.01501	90.0	1.21	1.0	0.401	7.923	24.8	5.885	1.0	198.0	13.6	395.52	3.16
21.5	19.421361826963015	19.919198157961276	5	18.772293234704993	20.633068328944383	1.6566	0.0	19.58	0.0	0.871	6.122	97.3	1.618	5.0	403.0	14.7	372.8	14.1
20.1	13.159049019680616	18.437367191756476	5	17.335567350695943	14.718572295197344	0.11132	0.0	27.74	0.0	0.609	5.983	83.5	2.1099	4.0	711.0	20.1	396.9	13.35
19.9	20.223649975044474	17.13799472602783	5	16.274025215718222	20.186674999874263	4.34879	0.0	18.1	0.0	0.58	6.167	84.0	3.0334	24.0	666.0	20.2	396.9	16.29
18.3	19.311212966348855	18.693965715787424	5	17.942781109965175	19.21405378191735	0.26838	0.0	9.69	0.0	0.585	5.794	70.6	2.8927	6.0	391.0	19.2	396.9	14.1
45.4	38.039672106623584	31.70500867492145	5	33.76626114190513	38.72894604165073	0.03578	20.0	3.33	0.0	0.4429	7.82	64.5	4.6947	5.0	216.0	14.9	387.31	3.76
19.6	22.663714859590236	21.36870542098249	5	20.09394874015835	21.60393733727954	0.10328	25.0	5.13	0.0	0.453	5.927	47.2	6.932	8.0	284.0	19.7	396.9	9.22
43.5	37.82241172940242	29.9612311886261	5	32.16297719742958	39.161972246330684	0.5405	20.0	3.97	0.0	0.575	7.47	52.6	2.872	5.0	264.0	13.0	390.3	3.16
17.6	18.558995410099175	18.623379721001044	5	17.80384414771396	16.92560585355055	0.20608	22.0	5.86	0.0	0.431	5.593	76.5	7.9549	7.0	330.0	19.1	372.49	12.5
16.7	20.20302406963541	16.070540494195793	5	15.264364421545231	20.478956714083417	4.87141	0.0	18.1	0.0	0.614	6.484	93.6	2.3053	24.0	666.0	20.2	396.21	18.68
36.0	36.12218144244391	27.385914822800345	5	29.424281730859995	36.970123293987704	0.66351	20.0	3.97	0.0	0.647	7.333	100.0	1.8946	5.0	264.0	13.0	383.29	7.79
24.7	25.761939935679735	25.46614134700842	5	24.1941088356359	25.33415409300075	0.02055	85.0	0.74	0.0	0.41	6.383	35.7	9.1876	2.0	313.0	17.3	396.9	5.77
14.1	15.971714741893546	13.974992989135893	5	13.363186411048211	16.138966831378625	4.75237	0.0	18.1	0.0	0.713	6.525	86.5	2.4358	24.0	666.0	20.2	50.92	18.13
37.9	34.707789168332894	28.43015813728593	5	29.406187701211472	34.57019317305176	0.09103	0.0	2.46	0.0	0.488	7.155	92.2	2.7006	3.0	193.0	17.8	394.12	4.82
21.2	23.099805159271327	22.262974606299924	5	21.60364151678688	22.714983318643114	0.12269	0.0	6.91	0.0	0.448	6.069	40.0	5.7209	3.0	233.0	17.9	389.39	9.55
28.4	28.63105529132634	26.462416834149707	5	26.281228823695862	28.671681188143886	0.12204	0.0	2.89	0.0	0.445	6.625	57.8	3.4952	2.0	276.0	18.0	357.98	6.65
17.1	19.937682514067838	21.64067579094651	5	19.814247589009554	19.710156272731016	0.05023	35.0	6.06	0.0	0.4379	5.706	28.4	6.6407	1.0	304.0	16.9	394.02	12.43
34.6	33.534612466799906	28.278279473841465	5	28.649896046041892	34.44271738510103	0.03768	80.0	1.52	0.0	0.404	7.274	38.3	7.309	2.0	329.0	12.6	392.2	6.62
22.0	27.069423512940944	26.655155378691106	5	25.148283941726213	27.173725778416006	0.01096	55.0	2.25	0.0	0.389	6.453	31.9	7.3073	1.0	300.0	15.3	394.72	8.23
23.8	25.699384498751474	22.024943279742526	5	21.205963053760257	26.306124341322853	2.3004	0.0	19.58	0.0	0.605	6.319	96.1	2.1	5.0	403.0	14.7	297.09	11.1
42.8	26.953358255257417	26.918549176509742	5	27.325873228955736	28.404339303248065	0.36894	22.0	5.86	0.0	0.431	8.259	8.4	8.9067	7.0	330.0	19.1	396.9	3.54
21.4	23.045585205560847	22.705635237971514	5	21.925133522178122	23.362390984258816	0.09512	0.0	12.83	0.0	0.437	6.286	45.0	4.5026	5.0	398.0	18.7	383.23	8.94
10.4	13.588115080760687	19.832070115852606	5	18.793050774378447	13.751403194702569	88.9762	0.0	18.1	0.0	0.671	6.968	91.9	1.4165	24.0	666.0	20.2	396.9	17.21
29.0	30.86269661043056	24.927507265847364	5	25.617482758604936	31.464718653304196	0.44791	0.0	6.2	1.0	0.507	6.726	66.5	3.6519	8.0	307.0	17.4	360.2	8.05
21.9	24.66844382000477	24.683912337585916	5	23.055154486545472	24.23874083511745	0.04819	80.0	3.64	0.0	0.392	6.108	32.0	9.2203	1.0	315.0	16.4	392.89	6.57
39.8	34.256965759941075	29.998703932047206	5	31.33451879775521	34.81706672150131	0.06588	0.0	2.46	0.0	0.488	7.765	83.3	2.741	3.0	193.0	17.8	395.56	7.56
12.6	18.09082982779575	14.741980105344762	5	14.028500005202655	18.32239274265013	9.92485	0.0	18.1	0.0	0.74	6.251	96.6	2.198	24.0	666.0	20.2	388.52	16.44
30.1	30.38123599525725	26.067520520503592	5	26.1464634734977	30.176075487830072	0.6147	0.0	6.2	0.0	0.507	6.618	80.8	3.2721	8.0	307.0	17.4	396.9	7.6
20.4	23.4539050127999	21.96306561203013	5	21.239728355666262	23.01738146375024	0.35114	0.0	7.38	0.0	0.493	6.041	49.9	4.7211	5.0	287.0	19.6	396.9	7.7
41.3	31.94074047374653	25.52283613030413	5	25.5742181435626	33.07807602644712	1.22358	0.0	19.58	0.0	0.605	6.943	97.4	1.8773	5.0	403.0	14.7	363.43	4.59
27.5	18.462641256091793	19.257405709629023	5	19.642392571193692	16.37010937272815	4.55587	0.0	18.1	0.0	0.718	3.561	87.9	1.6132	24.0	666.0	20.2	354.7	7.12
19.4	24.17855683483161	20.47817542470162	5	20.332472524828084	23.769085048068582	0.26169	0.0	9.9	0.0	0.544	6.023	90.4	2.834	4.0	304.0	18.4	396.3	11.72
17.4	17.798979899768053	19.30058748385195	5	18.195471565174827	17.14369820849053	0.13554	12.5	6.07	0.0	0.409	5.594	36.8	6.498	4.0	345.0	18.9	396.9	13.09
26.4	28.139727809354696	26.72166744612522	5	25.27364109641469	28.551080830912245	0.09266	34.0	6.09	0.0	0.433	6.495	18.4	5.4917	7.0	329.0	16.1	383.61	8.67
23.3	28.444793076480018	27.173190925912895	5	26.066529839324904	28.403644986441236	0.09252	30.0	4.93	0.0	0.428	6.606	42.2	6.1899	6.0	300.0	16.6	383.78	7.37
20.0	20.47690033589505	20.44800809362892	5	19.78330538514478	20.091885012944356	0.18836	0.0	6.91	0.0	0.448	5.786	33.3	5.1004	3.0	233.0	17.9	396.9	14.15
14.3	17.334693974473605	14.059839461971668	5	13.416869825186826	17.442491460520074	5.58107	0.0	18.1	0.0	0.713	6.436	87.9	2.3158	24.0	666.0	20.2	100.19	16.22
16.4	18.601092076238665	15.494528401417373	5	14.721940064515408	19.089137974464396	4.81213	0.0	18.1	0.0	0.713	6.701	90.0	2.5975	24.0	666.0	20.2	255.23	16.42
23.9	27.935174726746045	25.532338574306216	5	24.84635746246677	27.462120477578097	0.04462	25.0	4.86	0.0	0.426	6.619	70.4	5.4007	4.0	281.0	19.0	395.63	7.22
20.5	25.06348852799835	23.081883148294466	5	22.193083503158075	24.25431665732557	0.04337	21.0	5.64	0.0	0.439	6.115	63.0	6.8147	4.0	243.0	16.8	393.97	9.43
14.0	12.33834629897055	15.536591960831524	5	14.348018023187418	13.042011930595272	0.2909	0.0	21.89	0.0	0.624	6.174	93.6	1.6119	4.0	437.0	21.2	388.08	24.16
15.2	16.615281496635596	17.07317285840712	5	17.074243530853696	16.036183670530157	1.23247	0.0	8.14	0.0	0.538	6.142	91.7	3.9769	4.0	307.0	21.0	396.9	18.72
15.3	19.199945818154042	19.599854671717488	5	18.353202039488345	20.109371157487033	1.12658	0.0	19.58	1.0	0.871	5.012	88.0	1.6102	5.0	403.0	14.7	343.28	12.12
24.4	29.110197208685978	26.015033513947067	5	25.554252719389144	28.94347592783258	0.1146	20.0	6.96	0.0	0.464	6.538	58.7	3.9175	3.0	223.0	18.6	394.96	7.73
27.5	31.20267103079966	24.81277247964946	5	25.542050690209535	31.877622777849766	0.62356	0.0	6.2	1.0	0.507	6.879	77.7	3.2721	8.0	307.0	17.4	390.39	9.93
13.3	16.33652721387882	12.897072751729791	5	11.86626255569612	16.175453674166253	6.39312	0.0	18.1	0.0	0.584	6.162	97.4	2.206	24.0	666.0	20.2	302.76	24.1
24.4	23.68420385239854	24.49481760665256	5	23.120597402255793	23.732400351913647	0.1403	22.0	5.86	0.0	0.431	6.487	13.0	7.3967	7.0	330.0	19.1	396.28	5.9
20.1	21.192402929592426	23.757602012275	5	22.308988993011877	20.487607618621887	0.01965	80.0	1.76	0.0	0.385	6.23	31.5	9.0892	1.0	241.0	18.2	341.6	12.93
27.5	19.79639369415834	13.861406469965122	5	13.20224514261483	19.992372407323966	14.4383	0.0	18.1	0.0	0.597	6.852	100.0	1.4655	24.0	666.0	20.2	179.36	19.78
10.2	7.705661823182922	10.951963667923117	5	10.331057918790462	6.848388541426829	14.3337	0.0	18.1	0.0	0.7	4.88	100.0	1.5895	24.0	666.0	20.2	372.92	30.62
17.3	16.603394756405272	16.794494955110505	5	16.350695452240277	16.43292339399217	0.15038	0.0	25.65	0.0	0.581	5.856	97.0	1.9444	2.0	188.0	19.1	370.31	25.41
22.4	23.182900029896658	22.57049543482994	5	22.052570898598493	23.58037459755273	0.06263	0.0	11.93	0.0	0.573	6.593	69.1	2.4786	1.0	273.0	21.0	391.99	9.67
20.3	19.359486673959644	19.46111203207656	5	19.035529618513642	18.947298916407888	0.14103	0.0	13.92	0.0	0.437	5.79	58.0	6.32	4.0	289.0	16.0	396.9	15.84
20.2	17.04930390165515	18.69441490180698	5	18.029332427977135	16.457060163469095	0.80271	0.0	8.14	0.0	0.538	5.456	36.6	3.7965	4.0	307.0	21.0	288.99	11.69
19.1	17.397716071428547	13.969551938509337	5	13.007097755939848	17.118830653117815	4.42228	0.0	18.1	0.0	0.584	6.003	94.5	2.5403	24.0	666.0	20.2	331.29	21.32
21.4	22.90599680398668	19.22683770468503	5	18.83923290627839	22.81680808736015	0.16902	0.0	25.65	0.0	0.581	5.986	88.4	1.9929	2.0	188.0	19.1	385.02	14.81
29.9	31.30880628775865	28.14428128672388	5	28.64987314465595	31.57915905470974	0.06642	0.0	4.05	0.0	0.51	6.86	74.4	2.9153	5.0	296.0	16.6	391.27	6.92
19.4	26.58896474754581	24.31587115162693	5	22.200258714765287	26.140321393003966	0.04379	80.0	3.37	0.0	0.398	5.787	31.1	6.6115	4.0	337.0	16.1	396.9	10.24
29.0	30.70219469022892	28.167725336826685	5	27.532290633458288	31.48847524620844	0.05561	70.0	2.24	0.0	0.4	7.041	10.0	7.8278	5.0	358.0	14.8	371.58	4.74
18.7	22.81094915638183	20.832718454242386	5	20.418862417256136	21.948324655446125	0.06151	0.0	5.19	0.0	0.515	5.968	58.5	4.8122	5.0	224.0	20.2	396.9	9.29
23.6	29.705612557269276	25.214070367803966	5	25.47545794113492	29.517769050871575	0.09178	0.0	4.05	0.0	0.51	6.416	84.1	2.6463	5.0	296.0	16.6	395.5	9.04
22.0	28.622648460299374	27.119383694205986	5	25.983500969863393	28.822525686441523	0.03537	34.0	6.09	0.0	0.433	6.59	40.4	5.4917	7.0	329.0	16.1	395.75	9.5
30.8	31.985230096563384	27.78025953486228	5	26.500482145200692	32.076589399712816	0.02763	75.0	2.95	0.0	0.428	6.595	21.8	5.4011	3.0	252.0	18.3	395.63	4.32
18.4	18.803201454381202	15.272078797707742	5	14.554053346225867	19.026051311135966	5.66637	0.0	18.1	0.0	0.74	6.219	100.0	2.0048	24.0	666.0	20.2	395.69	16.59
50.0	39.84633114420238	30.27080526820493	5	31.85925001752878	40.99519816753132	0.01381	80.0	0.46	0.0	0.422	7.875	32.0	5.6484	4.0	255.0	14.4	394.23	2.97
31.5	32.24750775175966	30.031234099713174	5	30.58382561983662	32.67278496126268	0.51183	0.0	6.2	0.0	0.507	7.358	71.6	4.148	8.0	307.0	17.4	390.07	4.73
18.7	20.024444927748704	19.263612606714467	5	18.33754679538972	18.557262126496155	0.14932	25.0	5.13	0.0	0.453	5.741	66.2	7.2254	8.0	284.0	19.7	395.11	13.15
